person_name,owner,person_link,office_name,region,position,reported_year,тип объекта,площадь,режим собственности
Ходжазода Т А,декларант,https://declarator.org/person/1276820,ФГБОУ ВО Саратовский государственный технический университет имени Ю.А. Гагарина,Саратовская область,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2021,Жилой дом,410.1,Совместная собственность
Ходжазода Т А,декларант,https://declarator.org/person/1276820,ФГБОУ ВО Саратовский государственный технический университет имени Ю.А. Гагарина,Саратовская область,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2021,Земельный участок,789.9,Совместная собственность
Ходжазода Т А,Супруг(а),https://declarator.org/person/1276820,ФГБОУ ВО Саратовский государственный технический университет имени Ю.А. Гагарина,Саратовская область,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2021,Жилой дом,410.1,Совместная собственность
Вертелецкая И.А.,Супруг(а),https://declarator.org/office/5506?active-tab=year-2021,Уральское таможенное управление,федеральный орган,Главный государственный таможенный инспектор,2021,Иное,0.0,В пользовании
Тимофеев Алексей Анатольевич,декларант,https://declarator.org/person/128257,Федеральная таможенная служба,федеральный орган,Руководитель представительства,2020,Квартира,77.3,В пользовании
Афонин В К,декларант,https://declarator.org/person/407666,Федеральная таможенная служба,федеральный орган,Заместитель руководителя представительства,2020,Квартира,72.5,В пользовании
Ходжазода Т А,декларант,https://declarator.org/person/1276820,Министерство науки и высшего образования,федеральный орган,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2020,Жилой дом,410.1,Совместная собственность
Ходжазода Т А,декларант,https://declarator.org/person/1276820,Министерство науки и высшего образования,федеральный орган,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2020,Земельный участок,789.9,Совместная собственность
Ходжазода Т А,Супруг(а),https://declarator.org/person/1276820,Министерство науки и высшего образования,федеральный орган,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2020,Земельный участок,789.9,Совместная собственность
Ходжазода Т А,Супруг(а),https://declarator.org/person/1276820,Министерство науки и высшего образования,федеральный орган,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2020,Жилой дом,410.1,Совместная собственность
Джабаров Э О,Ребенок,https://declarator.org/person/510067,Судебный департамент при Верховном Суде РФ,федеральный орган,Администратор 109 гарнизонного военного суда,2020,Жилой дом,125.7,В пользовании
Джабаров Э О,Ребенок,https://declarator.org/person/510067,Судебный департамент при Верховном Суде РФ,федеральный орган,Администратор 109 гарнизонного военного суда,2020,Жилой дом,125.7,В пользовании
Джабаров Э О,Супруг(а),https://declarator.org/person/510067,Судебный департамент при Верховном Суде РФ,федеральный орган,Администратор 109 гарнизонного военного суда,2020,Жилой дом,125.7,В пользовании
Джабаров Э О,декларант,https://declarator.org/person/510067,Судебный департамент при Верховном Суде РФ,федеральный орган,Администратор 109 гарнизонного военного суда,2020,Жилой дом,125.7,Индивидуальная
ФИЩЕНКО Евгений Владимирович,декларант,https://declarator.org/person/812128,Военная прокуратура Центрального военного округа,федеральный орган,военный прокурор гарнизона,2020,Квартира,56.0,Служебное жилье
Саидзода Рахимджон Хамро,Ребенок,https://declarator.org/person/1240354,ФГАОУ ВО Национальный исследовательский технологический университет МИСиС,Москва,и.о. директора филиала НИТУ «МИСиС» в г. Душанбе,2020,Квартира,64.1,В пользовании
Саидзода Рахимджон Хамро,декларант,https://declarator.org/person/1240354,ФГАОУ ВО Национальный исследовательский технологический университет МИСиС,Москва,и.о. директора филиала НИТУ «МИСиС» в г. Душанбе,2020,Квартира,64.1,Индивидуальная
Саидзода Рахимджон Хамро,Супруг(а),https://declarator.org/person/1240354,ФГАОУ ВО Национальный исследовательский технологический университет МИСиС,Москва,и.о. директора филиала НИТУ «МИСиС» в г. Душанбе,2020,Квартира,64.1,Индивидуальная
Саидзода Рахимджон Хамро,Супруг(а),https://declarator.org/person/1240354,ФГАОУ ВО Национальный исследовательский технологический университет МИСиС,Москва,и.о. директора филиала НИТУ «МИСиС» в г. Душанбе,2020,Квартира,64.1,В пользовании
Джураев Муминджон Анварович,декларант,https://declarator.org/person/1479415,ФГАОУ ВО Национальный исследовательский технологический университет МИСиС,Москва,заместитель директора филиала НИТУ «МИСиС» в г. Душанбе,2020,Жилой дом,200.0,Индивидуальная
Джураев Муминджон Анварович,декларант,https://declarator.org/person/1479415,ФГАОУ ВО Национальный исследовательский технологический университет МИСиС,Москва,заместитель директора филиала НИТУ «МИСиС» в г. Душанбе,2020,Квартира,56.8,В пользовании
Джураев Муминджон Анварович,Супруг(а),https://declarator.org/person/1479415,ФГАОУ ВО Национальный исследовательский технологический университет МИСиС,Москва,заместитель директора филиала НИТУ «МИСиС» в г. Душанбе,2020,Квартира,56.8,В пользовании
Джураев Муминджон Анварович,Ребенок,https://declarator.org/person/1479415,ФГАОУ ВО Национальный исследовательский технологический университет МИСиС,Москва,заместитель директора филиала НИТУ «МИСиС» в г. Душанбе,2020,Квартира,56.8,В пользовании
Одинаев Низомиддин Холбаевич,декларант,https://declarator.org/person/1150784,ФГАОУ ВО Национальный исследовательский технологический университет МИСиС,Москва,главный бухгалтер филиала НИТУ «МИСиС» в г. Душанбе,2020,Квартира,43.8,Индивидуальная
Одинаев Низомиддин Холбаевич,декларант,https://declarator.org/person/1150784,ФГАОУ ВО Национальный исследовательский технологический университет МИСиС,Москва,главный бухгалтер филиала НИТУ «МИСиС» в г. Душанбе,2020,Дача,700.0,Индивидуальная
Одинаев Низомиддин Холбаевич,Супруг(а),https://declarator.org/person/1150784,ФГАОУ ВО Национальный исследовательский технологический университет МИСиС,Москва,главный бухгалтер филиала НИТУ «МИСиС» в г. Душанбе,2020,Квартира,43.8,В пользовании
Одинаев Низомиддин Холбаевич,Ребенок,https://declarator.org/person/1150784,ФГАОУ ВО Национальный исследовательский технологический университет МИСиС,Москва,главный бухгалтер филиала НИТУ «МИСиС» в г. Душанбе,2020,Квартира,43.8,В пользовании
Ходжазода Т А,декларант,https://declarator.org/person/1276820,Министерство науки и высшего образования,федеральный орган,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2020,Жилой дом,410.1,Совместная собственность
Ходжазода Т А,декларант,https://declarator.org/person/1276820,Министерство науки и высшего образования,федеральный орган,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2020,Земельный участок,789.9,Совместная собственность
Ходжазода Т А,Супруг(а),https://declarator.org/person/1276820,Министерство науки и высшего образования,федеральный орган,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2020,Земельный участок,789.9,Совместная собственность
Ходжазода Т А,Супруг(а),https://declarator.org/person/1276820,Министерство науки и высшего образования,федеральный орган,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2020,Жилой дом,410.1,Совместная собственность
Ходжазода Т А,декларант,https://declarator.org/person/1276820,Министерство науки и высшего образования,федеральный орган,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2020,Жилой дом,410.1,Совместная собственность
Ходжазода Т А,Супруг(а),https://declarator.org/person/1276820,Министерство науки и высшего образования,федеральный орган,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2020,Земельный участок,789.9,Совместная собственность
Ходжазода Т А,Супруг(а),https://declarator.org/person/1276820,Министерство науки и высшего образования,федеральный орган,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2020,Жилой дом,410.1,Совместная собственность
Ходжазода Т А,декларант,https://declarator.org/person/1276820,Министерство науки и высшего образования,федеральный орган,"ректор, МОУ ВО ""Российско-Таджикский (Славянский) университет""",2020,Земельный участок,789.9,Совместная собственность
Агадецкий А.А.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,34.1,В пользовании
Алиханов А А,Супруг(а),https://declarator.org/person/173368,Министерство обороны,федеральный орган,,2020,Квартира,35.6,В пользовании
Алиханов А А,декларант,https://declarator.org/person/173368,Министерство обороны,федеральный орган,,2020,Квартира,35.6,В пользовании
Алиханов А А,Ребенок,https://declarator.org/person/173368,Министерство обороны,федеральный орган,,2020,Квартира,35.6,В пользовании
Амосов И.С.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,70.0,В пользовании
Амосов И.С.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,70.0,В пользовании
Амосов И.С.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,70.0,В пользовании
Амосов И.С.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,70.0,В пользовании
Амосов И.С.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,70.0,В пользовании
Бендас А С,декларант,https://declarator.org/person/120023,Министерство обороны,федеральный орган,,2020,Квартира,50.0,В пользовании
Видяпин И.С.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,49.2,В пользовании
Видяпин И.С.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,49.2,В пользовании
Воропаев А И,Ребенок,https://declarator.org/person/175106,Министерство обороны,федеральный орган,,2020,Квартира,56.0,В пользовании
Воропаев А И,Ребенок,https://declarator.org/person/175106,Министерство обороны,федеральный орган,,2020,Квартира,56.0,В пользовании
Воропаев А И,Супруг(а),https://declarator.org/person/175106,Министерство обороны,федеральный орган,,2020,Квартира,56.0,В пользовании
Воропаев А И,декларант,https://declarator.org/person/175106,Министерство обороны,федеральный орган,,2020,Квартира,56.0,В пользовании
Вохмин Д А,декларант,https://declarator.org/person/80266,Министерство обороны,федеральный орган,,2020,Квартира,49.2,В пользовании
Данилов Д А,декларант,https://declarator.org/person/176004,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Данилов Д А,Супруг(а),https://declarator.org/person/176004,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Данилов Д А,Ребенок,https://declarator.org/person/176004,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Данилов Д А,Ребенок,https://declarator.org/person/176004,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Данилов Д А,Ребенок,https://declarator.org/person/176004,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Дьяченко Г.А.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,55.0,В пользовании
Дьяченко Г.А.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,55.0,В пользовании
Зотов В В,декларант,https://declarator.org/person/177059,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Зотов В В,Супруг(а),https://declarator.org/person/177059,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Зотов В В,Ребенок,https://declarator.org/person/177059,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Зотов В В,Ребенок,https://declarator.org/person/177059,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Кудрявцев А.Б.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,24.0,В пользовании
Куслин С С,декларант,https://declarator.org/person/106464,Министерство обороны,федеральный орган,,2020,Квартира,39.3,В пользовании
Куслин С С,Супруг(а),https://declarator.org/person/106464,Министерство обороны,федеральный орган,,2020,Квартира,39.3,В пользовании
Куслин С С,Ребенок,https://declarator.org/person/106464,Министерство обороны,федеральный орган,,2020,Квартира,39.3,В пользовании
Ларионов Б.А.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,34.0,В пользовании
Ларионов Б.А.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,34.0,В пользовании
Латыпов Е О,декларант,https://declarator.org/person/79951,Министерство обороны,федеральный орган,,2020,Квартира,80.0,В пользовании
Латыпов Е О,Супруг(а),https://declarator.org/person/79951,Министерство обороны,федеральный орган,,2020,Квартира,80.0,В пользовании
Латыпов Е О,Ребенок,https://declarator.org/person/79951,Министерство обороны,федеральный орган,,2020,Квартира,80.0,В пользовании
Латыпов Е О,Ребенок,https://declarator.org/person/79951,Министерство обороны,федеральный орган,,2020,Квартира,80.0,В пользовании
Манаев С В,Супруг(а),https://declarator.org/person/111282,Министерство обороны,федеральный орган,,2020,Квартира,49.2,В пользовании
Манаев С В,Ребенок,https://declarator.org/person/111282,Министерство обороны,федеральный орган,,2020,Квартира,49.2,В пользовании
Манаев С В,Ребенок,https://declarator.org/person/111282,Министерство обороны,федеральный орган,,2020,Квартира,49.2,В пользовании
Манаев С В,декларант,https://declarator.org/person/111282,Министерство обороны,федеральный орган,,2020,Квартира,49.2,В пользовании
Матвеев В Ю,Ребенок,https://declarator.org/person/180489,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Матвеев В Ю,Ребенок,https://declarator.org/person/180489,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Матвеев В Ю,Супруг(а),https://declarator.org/person/180489,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Матвеев В Ю,декларант,https://declarator.org/person/180489,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Мельников Е.А.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,34.0,В пользовании
Мельников Е.А.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,34.0,В пользовании
Мельников Е.А.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,34.0,В пользовании
Охрименко Д.И.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,47.2,В пользовании
Охрименко Д.И.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,47.2,В пользовании
Охрименко Д.И.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,47.2,В пользовании
Охрименко Д.И.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,47.2,В пользовании
Охрименко Д.И.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,47.2,В пользовании
Пилипенко Р.Г.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,40.0,В пользовании
Пилипенко Р.Г.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,40.0,В пользовании
Пилипенко Р.Г.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,40.0,В пользовании
Пряников И.А.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,49.2,В пользовании
Пряников И.А.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,49.2,В пользовании
Пряников И.А.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,49.2,В пользовании
Русин Ю Ю,декларант,https://declarator.org/person/1183867,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Русин Ю Ю,Супруг(а),https://declarator.org/person/1183867,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Русин Ю Ю,Ребенок,https://declarator.org/person/1183867,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Русин Ю Ю,Ребенок,https://declarator.org/person/1183867,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Русин Ю Ю,Ребенок,https://declarator.org/person/1183867,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Саугин Д.А.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Саугин Д.А.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Саугин Д.А.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Саугин Д.А.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Тимофеев А.В.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Тимофеев А.В.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Тимофеев А.В.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Тимофеев А.В.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,62.1,В пользовании
Цвентарный И В,декларант,https://declarator.org/person/106494,Министерство обороны,федеральный орган,,2020,Квартира,49.2,В пользовании
Цвентарный И В,Супруг(а),https://declarator.org/person/106494,Министерство обороны,федеральный орган,,2020,Квартира,49.2,В пользовании
Шипилов Р Р,декларант,https://declarator.org/person/185885,Министерство обороны,федеральный орган,,2020,Квартира,35.6,В пользовании
Агеев В М,декларант,https://declarator.org/person/126152,Министерство обороны,федеральный орган,,2020,Квартира,56.3,В пользовании
Агеев В М,Ребенок,https://declarator.org/person/126152,Министерство обороны,федеральный орган,,2020,Квартира,56.3,В пользовании
Агеев В М,Ребенок,https://declarator.org/person/126152,Министерство обороны,федеральный орган,,2020,Квартира,56.3,В пользовании
Агеев В М,Супруг(а),https://declarator.org/person/126152,Министерство обороны,федеральный орган,,2020,Квартира,56.3,В пользовании
Акдавлетов В.И.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,40.0,В пользовании
Алдатов К Х,декларант,https://declarator.org/person/1368976,Министерство обороны,федеральный орган,,2020,Квартира,60.7,В пользовании
Алдатов К Х,Ребенок,https://declarator.org/person/1368976,Министерство обороны,федеральный орган,,2020,Квартира,60.7,В пользовании
Алдатов К Х,Супруг(а),https://declarator.org/person/1368976,Министерство обороны,федеральный орган,,2020,Квартира,60.7,В пользовании
Александров В.Г.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,57.3,В пользовании
Александров В.Г.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,57.3,В пользовании
Александров В.Г.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,57.3,В пользовании
Александров В.Г.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,57.3,В пользовании
Аллаяров И Н,Супруг(а),https://declarator.org/person/126155,Министерство обороны,федеральный орган,,2020,Жилой дом,120.0,В пользовании
Аллаяров И Н,декларант,https://declarator.org/person/126155,Министерство обороны,федеральный орган,,2020,Жилой дом,120.0,В пользовании
Амирова Э.С.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,36.0,В пользовании
Андриященко А Ю,Супруг(а),https://declarator.org/person/1363321,Министерство обороны,федеральный орган,,2020,Квартира,60.7,В пользовании
Андриященко А Ю,Ребенок,https://declarator.org/person/1363321,Министерство обороны,федеральный орган,,2020,Квартира,60.7,В пользовании
Андриященко А Ю,Ребенок,https://declarator.org/person/1363321,Министерство обороны,федеральный орган,,2020,Квартира,60.7,В пользовании
Андриященко А Ю,декларант,https://declarator.org/person/1363321,Министерство обороны,федеральный орган,,2020,Квартира,60.7,В пользовании
Андросов Е.В.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,69.0,В пользовании
Андросов Е.В.,Ребенок,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,69.0,В пользовании
Андросов Е.В.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,69.0,В пользовании
Андросов Е.В.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,69.0,В пользовании
Ашуров О.У.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,51.3,В пользовании
Ашуров О.У.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,51.3,В пользовании
Ашуров О.У.,декларант,https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,68.7,Индивидуальная
Ашуров О.У.,Супруг(а),https://declarator.org/office/450?active-tab=year-2020,Министерство обороны,федеральный орган,,2020,Квартира,63.0,Индивидуальная
Бадеев А Г,декларант,https://declarator.org/person/1392257,Министерство обороны,федеральный орган,,2020,Квартира,31.5,В пользовании
Балаев У Т,Ребенок,https://declarator.org/person/1390764,Министерство обороны,федеральный орган,,2020,Квартира,45.0,В пользовании
Балаев У Т,декларант,https://declarator.org/person/1390764,Министерство обороны,федеральный орган,,2020,Квартира,45.0,В пользовании
Балаев У Т,Супруг(а),https://declarator.org/person/1390764,Министерство обороны,федеральный орган,,2020,Квартира,45.0,В пользовании
Балаев У Т,Ребенок,https://declarator.org/person/1390764,Министерство обороны,федеральный орган,,2020,Квартира,45.0,В пользовании
Балаев У Т,Ребенок,https://declarator.org/person/1390764,Министерство обороны,федеральный орган,,2020,Квартира,45.0,В пользовании
Барашков С Н,декларант,https://declarator.org/person/1392258,Министерство обороны,федеральный орган,,2020,Квартира,25.0,В пользовании
Батов В Ю,декларант,https://declarator.org/person/71302,Министерство обороны,федеральный орган,,2020,Квартира,48.0,В пользовании
Батов В Ю,Ребенок,https://declarator.org/person/71302,Министерство обороны,федеральный орган,,2020,Квартира,48.0,В пользовании
Батов В Ю,Супруг(а),https://declarator.org/person/71302,Министерство обороны,федеральный орган,,2020,Квартира,48.0,В пользовании
Белов К Н,декларант,https://declarator.org/person/1392259,Министерство обороны,федеральный орган,,2020,Квартира,45.0,В пользовании
