person_name,owner,person_link,office_name,region,position,reported_year,тип объекта,площадь,режим собственности
Павлов С А,Супруг(а),https://declarator.org/person/379469,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-экспертыи специалисты-эксперты,2016,Квартира,59.0,В пользовании
КАЛУХОВ В В,Супруг(а),https://declarator.org/person/1042810,Центральный Банк,федеральный орган,Директор департамента - Центральный аппарат Банка России,2016,Жилой дом,396.0,Долевая собственность
КАЛУХОВ В В,Супруг(а),https://declarator.org/person/1042810,Центральный Банк,федеральный орган,Директор департамента - Центральный аппарат Банка России,2016,Жилой дом,396.0,Долевая собственность
КАЛУХОВ В В,Супруг(а),https://declarator.org/person/1042810,Центральный Банк,федеральный орган,Директор департамента - Центральный аппарат Банка России,2015,Жилой дом,396.0,Долевая собственность
Мукумова И М,декларант,https://declarator.org/person/1699988,Департамент культуры города Москвы,Москва,"Директор Государственного бюджетного образовательного учреждения дополнительного образования детей города Москвы ""Детская музыкальная школа № 64""",2015,Квартира,50.0,Индивидуальная
Белякова Екатерина Дмитриевна,декларант,https://declarator.org/person/63603,Министерство экономического развития,федеральный орган,Торговый представитель - Торговые представители,2015,Квартира,84.0,В пользовании
Белякова Екатерина Дмитриевна,декларант,https://declarator.org/person/63603,Министерство экономического развития,федеральный орган,Торговый представитель - Торговые представители,2015,Квартира,84.0,В пользовании
Аникин А В,Супруг(а),https://declarator.org/person/1368675,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,73.5,В пользовании
Аникин А В,декларант,https://declarator.org/person/1368675,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,73.5,В пользовании
Аникин А В,Супруг(а),https://declarator.org/person/1368675,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,73.5,В пользовании
Аникин А В,декларант,https://declarator.org/person/1368675,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,73.5,В пользовании
Дементьев В С,Супруг(а),https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,74.8,В пользовании
Дементьев В С,Ребенок,https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,74.8,В пользовании
Дементьев В С,Ребенок,https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,74.8,В пользовании
Дементьев В С,Ребенок,https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,74.8,В пользовании
Дементьев В С,декларант,https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,74.8,В пользовании
Дементьев В С,декларант,https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,74.8,В пользовании
Дементьев В С,Ребенок,https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,74.8,В пользовании
Дементьев В С,Ребенок,https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,74.8,В пользовании
Дементьев В С,Ребенок,https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,74.8,В пользовании
Дементьев В С,Супруг(а),https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель торгового представителя - Заместители торговых представителей,2015,Квартира,74.8,В пользовании
Гунько Е С,декларант,https://declarator.org/person/189153,Министерство экономического развития,федеральный орган,Консультант - Консультанты,2015,Квартира,63.0,В пользовании
Знаменский А О,декларант,https://declarator.org/person/1505376,Министерство экономического развития,федеральный орган,Главный специалист-эксперт - Главные специалисты-эксперты,2015,Квартира,59.1,В пользовании
Павлов С А,Супруг(а),https://declarator.org/person/379469,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-эксперты,2015,Квартира,59.0,В пользовании
Павлов С А,декларант,https://declarator.org/person/379469,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-эксперты,2015,Квартира,59.0,В пользовании
Гунько Е С,декларант,https://declarator.org/person/189153,Министерство экономического развития,федеральный орган,Консультант - Консультанты,2015,Квартира,63.0,В пользовании
Знаменский А О,декларант,https://declarator.org/person/1505376,Министерство экономического развития,федеральный орган,Главный специалист-эксперт - Главные специалисты-эксперты,2015,Квартира,59.1,В пользовании
Павлов С А,Супруг(а),https://declarator.org/person/379469,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-эксперты,2015,Квартира,59.0,В пользовании
Павлов С А,декларант,https://declarator.org/person/379469,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-эксперты,2015,Квартира,59.0,В пользовании
Дементьев В С,Ребенок,https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель Торгового представителя Российской Федерации - Заместители Торговых представителей,2014,Квартира,74.8,В пользовании
Дементьев В С,декларант,https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель Торгового представителя Российской Федерации - Заместители Торговых представителей,2014,Квартира,74.8,В пользовании
Дементьев В С,Ребенок,https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель Торгового представителя Российской Федерации - Заместители Торговых представителей,2014,Квартира,74.8,В пользовании
Дементьев В С,Ребенок,https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель Торгового представителя Российской Федерации - Заместители Торговых представителей,2014,Квартира,74.8,В пользовании
Дементьев В С,Супруг(а),https://declarator.org/person/1467128,Министерство экономического развития,федеральный орган,Заместитель Торгового представителя Российской Федерации - Заместители Торговых представителей,2014,Квартира,74.8,В пользовании
Гунько Е С,декларант,https://declarator.org/person/189153,Министерство экономического развития,федеральный орган,Консультант - Консультанты,2014,Квартира,63.0,В пользовании
Гунько Е С,Супруг(а),https://declarator.org/person/189153,Министерство экономического развития,федеральный орган,Консультант - Консультанты,2014,Квартира,63.0,В пользовании
Зенин Ю А,декларант,https://declarator.org/person/1622438,Министерство экономического развития,федеральный орган,Главный специалист-эксперт - Главные специалсты-эксперты,2014,Квартира,58.4,В пользовании
Зенин Ю А,Супруг(а),https://declarator.org/person/1622438,Министерство экономического развития,федеральный орган,Главный специалист-эксперт - Главные специалсты-эксперты,2014,Квартира,58.4,В пользовании
Зенин Ю А,Ребенок,https://declarator.org/person/1622438,Министерство экономического развития,федеральный орган,Главный специалист-эксперт - Главные специалсты-эксперты,2014,Квартира,58.4,В пользовании
Зенин Ю А,Ребенок,https://declarator.org/person/1622438,Министерство экономического развития,федеральный орган,Главный специалист-эксперт - Главные специалсты-эксперты,2014,Квартира,58.4,В пользовании
Знаменский А О,декларант,https://declarator.org/person/1505376,Министерство экономического развития,федеральный орган,Главный специалист-эксперт - Главные специалсты-эксперты,2014,Квартира,59.1,В пользовании
Павлов С А,декларант,https://declarator.org/person/379469,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-эксперты,2014,Квартира,58.0,В пользовании
Павлов С А,Супруг(а),https://declarator.org/person/379469,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-эксперты,2014,Квартира,58.0,В пользовании
Аникин А В,Супруг(а),https://declarator.org/person/1368675,Министерство экономического развития,федеральный орган,заместитель Торгового представителя Российской Федерации - Заместители Торговых представителей,2013,Квартира,73.5,В пользовании
Аникин А В,декларант,https://declarator.org/person/1368675,Министерство экономического развития,федеральный орган,заместитель Торгового представителя Российской Федерации - Заместители Торговых представителей,2013,Квартира,73.5,В пользовании
Аникин А В,декларант,https://declarator.org/person/1368675,Министерство экономического развития,федеральный орган,заместитель Торгового представителя Российской Федерации - Заместители Торговых представителей,2013,Квартира,73.5,В пользовании
Аникин А В,Супруг(а),https://declarator.org/person/1368675,Министерство экономического развития,федеральный орган,заместитель Торгового представителя Российской Федерации - Заместители Торговых представителей,2013,Квартира,73.5,В пользовании
Павлов С А,Супруг(а),https://declarator.org/person/379469,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-эксперты,2013,Квартира,58.0,В пользовании
Павлов С А,декларант,https://declarator.org/person/379469,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-эксперты,2013,Квартира,58.0,В пользовании
Павлов С А,декларант,https://declarator.org/person/379469,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-эксперты,2013,Квартира,58.0,В пользовании
Павлов С А,Супруг(а),https://declarator.org/person/379469,Министерство экономического развития,федеральный орган,Ведущий специалист-эксперт - Ведущие специалисты-эксперты,2013,Квартира,58.0,В пользовании
Мукумова Ирина Михайловна,декларант,https://declarator.org/office/5960?active-tab=year-2013,Департамент культуры города Москвы,Москва,Директор ГБОУДОД г.Москвы «ДМШ № 64»,2013,Квартира,50.0,В собственности
