person_name,owner,person_link,office_name,region,position,reported_year,тип объекта,площадь,режим собственности
Тедеева Нана Шалвовна,Супруг(а),https://declarator.org/person/798342,Управление Федерального казначейства Краснодарский край,Краснодарский край,главный казначей - Отдел № 14,2019,Жилой дом,87.27,Индивидуальная
Дзугаева Алла Зауровна,декларант,https://declarator.org/person/8169,Департамент труда и социальной защиты населения города Москвы,Москва,заместитель руководителя Департамента,2018,Квартира,29.6,Долевая собственность
Рева О В,декларант,https://declarator.org/person/370553,Федеральная таможенная служба,федеральный орган,Представитель,2018,Жилой дом,55.8,В пользовании
Рева О В,декларант,https://declarator.org/person/370553,Федеральная таможенная служба,федеральный орган,Представитель,2018,Жилой дом,63.7,В пользовании
Рева О В,декларант,https://declarator.org/person/370553,Федеральная таможенная служба,федеральный орган,Представитель,2018,Жилой дом,63.7,В пользовании
Рева О В,декларант,https://declarator.org/person/370553,Федеральная таможенная служба,федеральный орган,Представитель,2018,Жилой дом,55.8,В пользовании
Кравцов А А,Ребенок,https://declarator.org/person/94726,Министерство обороны,федеральный орган,,2017,Жилой дом,150.0,В пользовании
Кравцов А А,Супруг(а),https://declarator.org/person/94726,Министерство обороны,федеральный орган,,2017,Жилой дом,150.0,В пользовании
Кравцов А А,декларант,https://declarator.org/person/94726,Министерство обороны,федеральный орган,,2017,Жилой дом,150.0,В пользовании
Кравцов А А,Ребенок,https://declarator.org/person/94726,Министерство обороны,федеральный орган,,2017,Жилой дом,150.0,В пользовании
Дзугаева Алла Зауровна,декларант,https://declarator.org/person/8169,Департамент труда и социальной защиты населения города Москвы,Москва,заместитель руководителя Департамента,2017,Квартира,29.6,Долевая собственность
Тигиева Инга Феликсовна,декларант,https://declarator.org/person/801999,Министерство природных ресурсов и экологии РСО-Алания,Республика Северная Осетия — Алания,Начальник отдела,2017,Земельный участок,1500.0,В собственности
Рева О В,декларант,https://declarator.org/person/370553,Федеральная таможенная служба,федеральный орган,Представитель,2017,Жилой дом,63.7,В пользовании
Рева О В,декларант,https://declarator.org/person/370553,Федеральная таможенная служба,федеральный орган,Представитель,2017,Жилой дом,55.8,В пользовании
Рева О В,декларант,https://declarator.org/person/370553,Федеральная таможенная служба,федеральный орган,Представитель,2017,Жилой дом,63.7,В пользовании
Рева О В,декларант,https://declarator.org/person/370553,Федеральная таможенная служба,федеральный орган,Представитель,2017,Жилой дом,55.8,В пользовании
Кравцов А А,Ребенок,https://declarator.org/person/94726,Министерство обороны,федеральный орган,,2016,Жилой дом,150.0,В пользовании
Кравцов А А,декларант,https://declarator.org/person/94726,Министерство обороны,федеральный орган,,2016,Жилой дом,150.0,В пользовании
Кравцов А А,Супруг(а),https://declarator.org/person/94726,Министерство обороны,федеральный орган,,2016,Жилой дом,150.0,В пользовании
Кравцов А А,Ребенок,https://declarator.org/person/94726,Министерство обороны,федеральный орган,,2016,Жилой дом,150.0,В пользовании
Ванеева Елена Сардионовна,декларант,https://declarator.org/person/225545,Управление Федеральной налоговой службы Ленинградская область,Ленинградская область,Заместитель руководителя - руководство,2016,Квартира,105.5,Индивидуальная
Полищук М И,Супруг(а),https://declarator.org/person/378539,Министерство обороны,федеральный орган,,2015,Квартира,60.7,В пользовании
Полищук М И,декларант,https://declarator.org/person/378539,Министерство обороны,федеральный орган,,2015,Квартира,60.7,В пользовании
Гаглошвили М К,Ребенок,https://declarator.org/person/1610273,Министерство обороны,федеральный орган,,2015,Квартира,85.0,В пользовании
Гаглошвили М К,Ребенок,https://declarator.org/person/1610273,Министерство обороны,федеральный орган,,2015,Квартира,85.0,В пользовании
Гаглошвили М К,декларант,https://declarator.org/person/1610273,Министерство обороны,федеральный орган,,2015,Квартира,85.0,В пользовании
Пухаева Л.А.,декларант,https://declarator.org/office/450?active-tab=year-2015,Министерство обороны,федеральный орган,,2015,Квартира,150.0,В пользовании
Ванеева Елена Сардионовна,декларант,https://declarator.org/person/225545,Управление Федеральной налоговой службы Ленинградская область,Ленинградская область,Заместитель руководителя - руководство,2015,Квартира,105.5,Индивидуальная
Полищук М И,Супруг(а),https://declarator.org/person/378539,Министерство обороны,федеральный орган,,2014,Квартира,60.7,В пользовании
Полищук М И,Ребенок,https://declarator.org/person/378539,Министерство обороны,федеральный орган,,2014,Квартира,60.7,В пользовании
Полищук М И,Ребенок,https://declarator.org/person/378539,Министерство обороны,федеральный орган,,2014,Квартира,60.7,В пользовании
Полищук М И,декларант,https://declarator.org/person/378539,Министерство обороны,федеральный орган,,2014,Квартира,60.7,В пользовании
Ванеева Елена Сардионовна,декларант,https://declarator.org/person/225545,Управление Федеральной налоговой службы Ленинградская область,Ленинградская область,Заместитель руководителя - руководство,2014,Квартира,105.5,Индивидуальная
Полищук М.И.,декларант,https://declarator.org/office/450?active-tab=year-2013,Министерство обороны,федеральный орган, - ,2013,Квартира,60.0,В пользовании
Полищук М.И.,Супруг(а),https://declarator.org/office/450?active-tab=year-2013,Министерство обороны,федеральный орган, - ,2013,Квартира,60.0,В пользовании
Полищук М.И.,Ребенок,https://declarator.org/office/450?active-tab=year-2013,Министерство обороны,федеральный орган, - ,2013,Квартира,60.0,В пользовании
Гобозова Лиана Николаевна,Супруг(а),https://declarator.org/person/499645,Управление Федерального казначейства Республика Северная Осетия — Алания,Республика Северная Осетия — Алания,Главный специалист-эксперт - Отдел внутреннего контроля и аудита,2013,Земельный участок,100.0,Индивидуальная
Гобозова Лиана Николаевна,Супруг(а),https://declarator.org/person/499645,Управление Федерального казначейства Республика Северная Осетия — Алания,Республика Северная Осетия — Алания,Главный специалист-эксперт - Отдел внутреннего контроля и аудита,2013,Жилой дом,100.0,Индивидуальная
Гобозова Лиана Николаевна,Супруг(а),https://declarator.org/person/499645,Управление Федерального казначейства Республика Северная Осетия — Алания,Республика Северная Осетия — Алания,Главный специалист-эксперт - Отдел внутреннего контроля и аудита,2013,Земельный участок,150.0,Индивидуальная
Тедеев Э В,декларант,https://declarator.org/person/800113,Дальневосточное таможенное управление,федеральный орган,заместитель начальника поста,2013,Жилой дом,99.2,Индивидуальная
Тедеев Э В,декларант,https://declarator.org/person/800113,Дальневосточное таможенное управление,федеральный орган,заместитель начальника поста,2013,Жилой дом,99.2,Индивидуальная
Шушукин А В,декларант,https://declarator.org/person/74772,Министерство обороны,федеральный орган, - ,2012,Квартира,40.0,Служебное жилье
Шушукин А В,Супруг(а),https://declarator.org/person/74772,Министерство обороны,федеральный орган, - ,2012,Квартира,40.0,Служебное жилье
Тедеев Э В,декларант,https://declarator.org/person/800113,Дальневосточное таможенное управление,федеральный орган,заместитель начальника отдела,2012,Жилой дом,99.2,В собственности
Тедеев Э В,декларант,https://declarator.org/person/800113,Дальневосточное таможенное управление,федеральный орган,заместитель начальника отдела,2012,Жилой дом,99.2,В собственности
Гобозова Лиана Николаевна,Супруг(а),https://declarator.org/person/499645,Управление Федерального казначейства Республика Северная Осетия — Алания,Республика Северная Осетия — Алания,Главный специалист-эксперт,2010,Земельный участок,150.0,В собственности
Гобозова Лиана Николаевна,Супруг(а),https://declarator.org/person/499645,Управление Федерального казначейства Республика Северная Осетия — Алания,Республика Северная Осетия — Алания,Главный специалист-эксперт,2010,Земельный участок,150.0,В собственности
